anchor_id,positive_id,negative_id
SOFIUVJ12A8C13C296,SOZCYYW12A8C13C2CD,SOVBULG12AB0186DAB
SOIXUAD12AB0183FB9,SOJKUDR12AB018C82C,SOWWQOE12A8C13FFBA
SOFAEIO12AB0183807,SOETVTB12AB0181927,SOVAIXW12AB0184398
SOBSORI12A8C138E09,SOACEFM12A8C137F81,SOHQNYF12A8C1421AD
SOJEVZW12A8C133988,SONJMCI12AB018B16A,SOMZTKY12A8C136C1E
SOWGSVL12A8AE4756C,SOQUARD12A8AE4909E,SOBHCAF12A81C2130B
SOWRUPX12AB0187857,SOAQTYW12AB0187862,SOTJJNI12A8AE45E08
SOZWZIG12A8C131D37,SOWPKEY12AAF3B2BE8,SOQRXHS12A58A75C25
SOUMIHM12A8C140B85,SOIQFYZ12AB017D108,SOSDLPD12A6D4F8702
SOPPYSE12A8C140533,SOVUDJB12A6D4F68C4,SOVAQCL12A8C136B07
SODYCSU12A8C13C29A,SOLEDUM12AB0187644,SOTTBXU12AB0189281
SOWJESN12A8AE48BDB,SOAFDRI12CF5F88A8F,SOYYHDL12A8C13E70E
SOVYFUP12A8AE4735A,SOVVFDY12AB018C495,SOMVFWP12A8C135222
SOUDZHG12A8C142EDD,SOJONNG12A8C138DF6,SOHZBHI12AB017F7EE
SOASWXF12A8C13960B,SOFEDKE12A8C13B11C,SOLAPAF12A8C134290
SODUMOP12A8C136DCB,SOCWDZA12A6D4F9DDD,SOVCETF12AB0189F3A
SOZSJVM12A8C13B843,SOFQZRN12A8C13B824,SOLBMWI12A8C13AC9C
SOIJFIS12AC3DF9261,SOBTUXJ12AC3DF9261,SOTRHNV12AB018300A
SOUBMCB12A8C14329C,SOCVHQR12A58A7A342,SOBXWVX12AB017D40C
SODGPGZ12AB0186B92,SOQROJI12AB0186B79,SOVOGEK12A6D4F9A99
SONQROA12AB01807C1,SOZXAEZ12A8AE4815A,SOFSKRS12A8C13B208
SOWPKEY12AAF3B2BE8,SODCAPY12A58A7D29B,SOQGLNZ12AB0183CF2
SOMQTWO12AB0183211,SOZVXUQ12AB01832CC,SOKINKV12A8C1341DB
SOCXYVY12AC468A82B,SOEZVEO12AB01811CA,SOGNRDZ12AC3DF7EB2
SOJGBCS12A6310EEED,SOVHTGK12A6D4F8A2C,SONIGXT12A6D4F8B6C
SOTYGMX12AB018A0BA,SOTNTNJ12AAA15FBD6,SOAXWNO12A8C1396E1
SOGVQKE12A8C141409,SOEVDCR12A8C1419F0,SOKCWUL12A6701F373
SOXCOQT12A58A7B897,SOMSVVT12A3F1E9E4C,SOIXJNC12AB017F458
SORQYNG12AB0183861,SOFGWHI12A6D4FA589,SOPVUAS12AF72A11E4
SOUUPFK12A58A7AD74,SOTFSAP12A81C212D9,SOTWAMO12A8C142337
SOSGBSO12AB01876A1,SOXDEEZ12A6D4FBB9A,SOFEIDA12A6D4FBFA5
SOEMING12AB0183D2D,SOJUGHD12AB0183D45,SOBKSYH12AB0185626
SONPAJK12A8C13489D,SOQTOBG12A6D4FD6F0,SOBOTDV12AB01801FB
SOKJQOI12A58A7D5B1,SOSFDSM12A58A7F892,SOZUQAZ12A81C21E0D
SOAZAKR12AB01887BA,SOFYTTX12AB01887AA,SOZUQAZ12A81C21E0D
SODWBER12A58A7A9E9,SOBMFSX12AB0184B2B,SOUTYGA12AB017CCE7
SOPOEHC12A8C13BAE6,SOOWCUX12AB0184E24,SOQKJWC12AB018715F
SOEHJSW12A8C135F66,SOSFURN12A58A7AC5F,SORUWYB12A8C1336E9
SOBYTZO12AC9075666,SOUVYQX12AC96182F8,SOKJDLN12AB01826D9
SOCVSII12A8C1364A3,SOOSSZD12A6D4F69B1,SONVGUX12AB01835A7
SONKFLD12A8C13E090,SOJFVPH12A6701F772,SOJFDKN12A58A7B054
SOBYZOT12AB01834EC,SODQDFP12A67020B00,SOXDIQA12A58A7832F
SOJEDWA12A6D4F7F96,SOFSXEW12A6D4F8BA5,SOBWYIE12AB0184222
SOKKDDJ12A8C1336DC,SODHOXN12A6D4F683A,SOJNARO12AB018914D
SODPFCC12A8AE4890E,SOLHCOQ12A6D4F4F97,SOKNUVL12AC9070DBD
SOLVHPW12A58A75E72,SOVLYKP12AC4688A3E,SOZRAEP12AB017E783
SOQWXYR12AAF3B3AA0,SOPNZRY12AAF3B5C98,SORSHSW12AB018DACA
SOKQBVC12AB017F59F,SODODQD12AB017F595,SOOZWGG12A8C1318A9
SOJSZDB12A8C13EAD6,SOSEFBG12A8C13EAD3,SOQTEBF12AB0180E05
SONTPFW12A8C13B8FB,SOPRZCW12CF530D550,SOIKDSW12AB018D450
SOIANZH12A8C138AA0,SOIOHGI12A58A7A953,SOSLOJH12A8C13BF53
SOHEKQD12A8C1345C1,SOEAVMD12AB018662B,SOHZTFU12A8C144690
SOERVZK12A3F1EB833,SOFHGCS12A6D4F7E74,SONGGTH12A58A79763
SOGOQZW12A58A7ABEE,SOCBXUU12A6701F860,SONHHEY12A81C21A4F
SOJTVZL12AB0183857,SOFMFRS12AB0187908,SOKASFJ12A81C220BB
SODPGNH12AB0184DF5,SOZKKDQ12A8C13FB98,SOIQGHA12A6701F6C1
SOHWIPS12AAF3B3FBD,SOKWJJA12AAF3B3FAB,SOTWRLU12AB017F8FD
SOUXAAJ12AB0189695,SOUGZRZ12A81C21052,SOHDZCX12A8C13B186
SOGCYGV12AB0186293,SOEZYRF12A8C139649,SOXUMIO12AB01817EB
SOCKXTD12A67021386,SOCNRMD12A6701C336,SOTNKAF12A8C1358C0
SOWBHJJ12A6D4F7B12,SOTIRGZ12A6D4F7B0B,SOGDSYD12AF72A0F02
SOMTPYO12A8C14413D,SOEJBBP12AB017F03E,SONZROY12B0B8089F3
SOXFKLN12A8C13DC28,SOIAVUE12A8C1349AE,SOUZSRS12A58A7B9A6
SOFQSVL12A8AE47E06,SOQMACN12A8AE47DD6,SOMAQOC12AB0183AFB
SOPEDVV12A81C216C7,SOLHLYA12A58A7DE36,SOSGOVX12AB018BA5A
SOILBEA12AB0182C72,SOBWQWH12AB01866EE,SODXQRG12A8C1367EA
SOBGQVY12AB019025A,SOLFTFD12AB0190254,SOGNFKZ12A8C145224
SOJIHIQ12A6D4F96A7,SOJKVWF12AB018403F,SOPPYJL12A8C1436F7
SOHQRUW12A81C22F4D,SOEOMAJ12AB017E36B,SOENMQQ12AC4687CAD
SOEJCDM12AB017C3F5,SOEQIIX12AB017FF50,SOXCMUC12A8C137A50
SOGAKLF12A67AD9390,SOZCQEK12A8C130E9E,SOOKQUR12A8C141746
SODRSHF12AB018A147,SOZEVUB12AB018E802,SOSNLPM12A8C139C95
SOGAEXV12A8C138122,SOGBMQD12AB018F2A0,SOGHMPJ12A6D4FCA65
SOPSUYT12A6D4F93F0,SOQNORV12AC468BDE1,SORRNXT12A6D4F7451
SOBASGW12AB018C4E6,SOXINAP12AC468C4F5,SOJZDZJ12AB0186F8D
SOQCCDW12A8C13F357,SOOQREA12A8C135A6A,SOWIAJM12AB01871BE
SONBWUH12A8C1421BB,SOHDWYM12A8151AF55,SOSUEBK12AB018CE16
SOUKXFF12AB018BAD2,SOVKSUG12A6D4FAF4E,SOLJIMS12AB01809D3
SOIZEQJ12AB018CF44,SOXZKLR12A6D4F946E,SOGDEPN12AB018C5C0
SOBFWMT12AAA8C5AC5,SOHDXPG12AAA8C5AE7,SOFCEGR12A81C23972
SOWDEOR12AB017CF5A,SOSFJBA12AB0180826,SOLPVOF12A8C142091
SORMFHE12AB018A235,SOGNSDE12AB018A247,SOFWQPG12AB017AB6D
SOBEHPT12AB018A84C,SOZZWEF12AB0183A0D,SOJSVXY12AC46891D9
SOXPGZA12AB018698D,SOTAKVG12A58A78B7B,SOOVCXL12AB0181446
SOTTWCU12AAF3B4662,SOVLEOX12AAF3B4653,SOGKQTG12AB01891C9
SOFNQLP12AB0183AF5,SOWSCNO12A58A7F75E,SONAQRN12AC3DF60A6
SOZTRCD12AB0185F85,SOWNCPD12AB0185F83,SOTQKLJ12AF72A9260
SODTKRJ12AC468B9AB,SOPFHQV12AB0188A63,SOITKGP12A58A75D98
SOACSHJ12A8C13EB52,SOOXDGW12A58A7B9B3,SOICZKW12D02195248
SONSXTP12AC3DF7599,SOEHQED12AC3DFA46F,SOREWFB12A8C13E1CD
SOLIOVM12A8C13AFB3,SOBRMWF12A8C13AF8C,SOUPVJS12AB018BC40
SOAWVAF12A8C13FAD0,SOBADIZ12A8C131BE0,SOYFLYQ12A8C1324FE
SOLLWDS12A670203C9,SOHSNJS12AB01831C4,SOEAKNK12AB0186E5B
SORKDTO12A6D4FAADA,SOMPQQE12AB0182BD9,SOQLXXN12AB01800CD
SOAPHSU12A8C140EDD,SOXTTDO12A8C140F07,SONCTXN12A8C134A81
SOTXBKP12A8C140389,SOHXUPD12A8C141044,SOYPWXL12AB0182C9E
SOOODKC12AB018462F,SOKWKUQ12AB01868D8,SOAVIDV12A8C13A6E1
SOEXXEK12AB018AD5E,SOTIHLB12AB018300F,SOELFPE12A8C146E44
SONQGCU12A8AE4553A,SOFBESR12A6D4F7C63,SOEOKFS12AB018C043
SOHNPUH12A8C13CF1A,SOKZJRG12A8C13EB98,SOVFAIZ12A6D4F6A70
SOWQMIN12AB017F5DF,SOMWWEJ12AB0186304,SOCYLIU12AB01813AC
SOBOYFA12A6701D128,SOFLPFO12A670202AD,SOYMXXD12A6D4FC460
SONFHPE12A8C13C783,SOSEKSU12A8C13F390,SOZRAEP12AB017E783
SOJVJKU12A58A784D5,SOCJMIS12A8C13C1BE,SOGCGDE12A8C140B00
SOWJOFZ12A8C13CAF4,SORXMXS12A8AE4883B,SOUBGOZ12A6D4F6198
SOVHXTB12A67ADC863,SOQPBXP127E94354B8,SOPCFXX12AB017DC27
SOJYWOD12AB018371A,SOKDKMC12AB018AAB4,SOBODRE12AB018CAC7
SOGECLT12A6BD51221,SONURGC12A6BD51224,SODZLWS12A8C136414
SOPWQTM12AB017DD86,SOCXWGC12A8C1385C6,SOIZJFN12AB017EB0F
SOPUMXP12AB018648E,SOWMUGK12A8C13C7F7,SORUPLP12A8C14177E
SOSTPJA12AB0184586,SOQWVNN12AB0184572,SOIABUP12AAF3B55F2
SOLXDPY12AB018023A,SOAEZMS12AB017C581,SODDTOV12A6D4F9167
SOIJIPM12AB0182E8F,SOBGOJT12AB0182E96,SOTPTOJ12A6D4F7FDC
SOTONBN12A58A7EE68,SOYGKYC12A8C13BB24,SOTPHLF12AC4688CF9
SODXXLK12AB017E7AB,SOZBPIC12AB01813B0,SOCPVQM12AB0184ABB
SOPFGJL12AB0184677,SOSMSYC12AB018059D,SOPGISS12A8C138E07
SOMDZKD12A8C13C6B8,SODQTUE12A6D4F38B6,SOPJXJA12A8C1392F7
SOXNGCA12AB01873BB,SORLTAN12AF72ABBFA,SOBTHIT12A8C130BD5
SOQDTQP12A6D4F793F,SOGDWHE12A6D4F794A,SOAKLAU12A6D4F7602
SOATQML12A8C13FC14,SOEEANS12AB0184A71,SOOMUDQ12A67ADE5C8
SOOIMEA12A8C1411F5,SOWSIQE12A8C142066,SOQNLQX12AB018AFF7
SORIXFW12A58A77E7A,SOAHYMX12AB0182021,SONKQQG12A8C144044
SOAIJRB12AB01835F9,SODRYJZ12A58A79845,SOTDBFC12A67ADD66F
SOAADJH12AB018BD30,SOSELVM12AB0185E74,SODWWUT12A8C144E09
SOKRRFU12A6D4F7427,SOFUOAG12A6D4F7424,SOMTPYO12A8C14413D
SOZNFIN12A8C13EDBA,SOMIWET12A8C13EDBD,SOBFFCI12AB017C628
SOKNNPO12AB0185EF2,SOWEWUV12AB0185F07,SOPFHZW12AC3DFB205
SOGKRDE12A81357771,SOKJJGJ12A8C13F840,SORUILS12AB01806D3
SOKZVFO12A8C136AE7,SOTNAWQ12AB01870F4,SOKQBQS12AB017FAE4
SOGDSKU12AB0185A94,SOHOQAP12A58A7AE47,SOVEJCH12AB0187974
SORNKAW12A8C141D83,SOULZBX12AB0182DDE,SOHZMOM12AB0180F3A
SORMKUS12AB0187C10,SOFHQOT12AC9071288,SODIIVR12AB0185952
SOYPZMN12A6D4FCE25,SOXWEXG12A8C141522,SOKHDCQ12A6D4FA174
SOOWKSP12AB018043B,SOMUVZP12A8C13385D,SOSDXSS12A8AE481CC
SOLUMBS12A8C1359CE,SOZOUQP12A8C1359A9,SOTVVTC12AC468E1AF
SOTTZPM12A8C13DD62,SOTJEIC12A8C139054,SOPTCOC12A8C1406AA
SOVAZZK12AB018935A,SOZCOFD12AB0189AC5,SOPKGIG12AB017BAD8
SOJDYQY12AB0188C97,SOKZLSY12A8C1320E1,SOHXGSD12A8C14207F
SOZRAEP12AB017E783,SOSIVUX12AB0180604,SOADUHA12AB01846BE
SOKSMPO12A8C141A6B,SOWLFZY12A8C13DC91,SOKTPEY12AB018170C
SOHRNFL12A6D4F9978,SOABDSJ12A6D4F9065,SOQHSDM12AB0187DF7
SOEERLN12AB018B49A,SOBSIJY12AB018B4F1,SOODDJF12AC3DF7E2B
SOYBWKS12AC4689817,SONUVKJ12AC4689814,SOJQSVJ12A8C1360AF
SONXXYP12A81C238EE,SOIAXHY12AB0187D40,SOKYSHY12A8C13EA99
SOXFFVE12AB017FF94,SODYSXM12A8C13ADD7,SOSFTTI12AB018E7C3
SOHACRB12AB018BB08,SOCTLKK12AC9073065,SODOTMI12A8C1364C8
SOBJGTP12A8C13913D,SOFRNUI12A58A7DB7E,SOLNDST12A6D4F8822
SOKJINI12AB01887D5,SOYNAGD12A58A7BDEC,SOMYYAN12AF72A4484
SOARTRF12AB0181F4D,SOFJPPE12A8C139867,SOBELZO12AB0185B1C
SOTQHPA12AB017F53D,SOKZREJ12AB017C121,SOPMWIJ12AB0183C48
SONZLGH12AB0188353,SOFQQLL12AB018835A,SODOGRA12A58A78F06
SOQHTBN12A8C138B87,SODQTOJ12A6D4FBF05,SOZWUEI12A8C13BE77
SONYTYB12A8C1425C4,SOULGLJ12A8C142BF4,SOVYMAE12A8C144AF3
SOQIGEF12A8C143FB5,SOIQBUA12A8C14125F,SOQGQIM12A8C13554B
SOYEYTN12A8C1413A8,SOEKJCS12A8C13DF61,SOOHAFT12A8AE47FC0
SONERIC12A8C132623,SOYDZBU12AF72A827C,SOWNVBY12AB017DA37
SOQXESU12AC3DF9F59,SOKLHDT12AC3DF9F40,SOBQKAH12A8C1362DF
SOSRMIF12A81C237B0,SOWMYEK12A8C141C1C,SOIXLWI12A58A77E4B
SODIZRD12A8C138D0E,SOEZVWU12A8C138CE8,SORFNFG12A8C134E43
SODZTRH12A8C14089A,SOBDRET12A8C1416F8,SORPNRR12AB018690A
SOIGFAH12A8AE4697D,SONYDNP12AB0186DCE,SOPCLTH12A8C13C20C
SOLQNNP12A6D4FB517,SOCQIFU12A6D4FB183,SOYTQEN12A8C135A58
SOQOVNZ12A8C143F73,SOZGHOC12A8C13787D,SOKYQVR12AB0183DD9
SOILPQQ12AB017E82A,SONJFLA12AB018BB67,SOIAVIF12AB0182CFF
SOAADUU12AB0183B6F,SOIQVOE12A6D4F8B0E,SOBTUNX12AB018258A
SOZFHZV12A6D4FA053,SOIOAJO12A6D4FA067,SOYLQGX12A6D4FB7FB
SOOQKER12AB017EEA1,SOUVJJT12AAF3B52C1,SOEDVKT12A8C141EAD
SODDUCR12A58A7756F,SOMDOPM12AB0181990,SODFDVM12AB01819D2
SOPKAKY12A8C1362B3,SOIAGFX12A8C1402DD,SOENIDD12AB01855A8
SOTTMUI12A8C137CC2,SOUBVIH12A8C137C89,SOBWBFN12AB018A096
SOWEWUV12AB0185F07,SOKNNPO12AB0185EF2,SOIAZJW12AB01853F1
SOSFIAB12A8AE475EF,SOFBBDM12A8AE47600,SOLAOJM12A6D4F7CA9
SOVNRFU12A8C141288,SOPONSG12A8C14128D,SOCRYER12A6701CD40
SOHJRZY12A63110838,SOPUOSN12A6310D928,SOAFKTW12AB018A7A2
SOGKSAD12AF72A35AA,SODPMBU12A58A7B076,SOYYIRG12A8C13656A
SOJOAEL12A8C13D1E2,SOSMZPK12A8C13D571,SOOAKKQ12AB01842C1
SOHWUWA12A8C1325AE,SOSXAMA12A8C133298,SOSMONK12A8C139059
SOTOVEF12AB017F63B,SOPDBJA12AB017F65D,SOSWRLG12A8C131E7B
SOCDPNU12AC4689C24,SOVMPFJ12A81C20829,SOMBCOW12AAF3B229F
SOXYLNP12A58A77347,SOZQJKU12A8C13A0C1,SOQCEXG12A81C23489
SOGREDJ12A58A776C2,SOZVTSV12CF5F87C1F,SOKYFBF12A8C13C4C4
SORDJHM12AB01847D1,SOWJVLL12AB0184563,SOGLVHI12A8C13FF0A
SOLNBJH12A8C13964E,SOJWDRR12A8C139652,SOZABKW12AB017E4BD
SOFPUCR12AB018CF24,SOOICQX12AB018FD34,SOCDOVE12AB01808DE
SOXCWNT12AB01807ED,SORKSCX12AB01807EE,SOBSAFN12A8C136633
SOQSKJK12A8C139755,SOWTIOB12A8C139D36,SOTALWV12A8C140917
SODMBGR12AB018268A,SONVVSO12AB0184A94,SOPNPLN12AC3DFA507
SOUXHSH12A8C141F9B,SOMZTKY12A8C136C1E,SOHCGST12AB0185F64
SOJMAAQ12AB018393B,SOPOPZY12AAFF43222,SOZBKAN12AB0182179
SOLUNOY12A8AE4698F,SOOQAIH12A6D4FAB4E,SONJFLA12AB018BB67
SOPNFYY12AB01828D4,SOHVOBI12A5891E993,SOUMRKX12AB017EAF9
SOJJBSB12A8C13F69F,SOBQAYO12A8C14075F,SODJJKU12A8C135328
SOJUYUH12A8C1422D3,SONXCYX12AB0184785,SOQFPNC12A8C140281
SODMSUY12AB01896AB,SOIZBFO12AB0189C24,SOMXUUZ12A67AE0C08
SOHNVKD12AB017A991,SOZFAJF12AB018120C,SOGDWVZ12A8C13F197
SOOFLFR12AB018BD06,SOHZYFX12AB018A087,SOQGQEU12A8C139BDB
SOXVPWE12AB01894BD,SOPKURN12AB01894AC,SOTSORB12A8C139FED
SORVZYG12CF5F88152,SODYSTM12A58A7B33A,SOWIBYR12AB017EB19
SOCDVLZ12A8C13ECD2,SOFRDJX12A8C130B2F,SOHTBVT12A8C144F94
SOAOVYG12AB0183290,SOMZYQA12D0219B2FB,SOUXZXX12AC468C76C
SOZEGIU12AB01895A8,SOVMCUJ12A6D4F778E,SODQKPA12AB0183875
SOIIENY12AB017F6B5,SOEMDYJ12AB017F694,SOXGASM12AB0187292
SORWTCQ12A8C1371DB,SOONGFY12AB0183A97,SOCYAPR12A8C13B692
SOWDNSS12AB017E270,SOWSXVH12A8C13A144,SOKAGET12AB0186BDB
SOZONRX12A8C1331CF,SOPBQVG12A8C146BCE,SOIEAUT12812D09D71
SOUWPSC12A81C2193E,SOMARVB12A6D4FAE82,SOIVZJD12AB0182EDD
SOJREMG12A6D4F46CD,SOHGQTF12A58A78394,SONCOQK12A6D4FAF26
SOJDPVP12A6D4F4A7E,SOKILZE12AB0187A2D,SODQCRS12AB0182A47
SOSZTJQ12AB018EF85,SOTYRXA12A5891F98D,SONJNBK12A8C13ED17
SONQPMZ12A58A7A6A0,SOQQPGV12AB01885DE,SOJNFKG12AC468BDFB
SOMTZGM12AB0187CA0,SOLYLAQ12AB018A0C1,SODVKON12A6D4F8D53
SODLAHH12A58A7F740,SOIUTTE12AB017ED67,SONVUZH12A8C136E77
SOVQKCB12AB018BB78,SOBDGPL12A6D4F85EF,SOHSREZ12A6D4F7C5B
SOHKDXA12A8C134775,SONMPUE12A6310DF6C,SOQJNYR12A58A7D507
SONETAN12A6701C55F,SOZIXOC12A58A7B677,SOYMEDA12A8C13E5D4
SOEEBCV12A6D4F76A2,SOICEAK12A6D4F4819,SOWJABQ12A8C136880
SOCSIYJ12A58A7C8C3,SOBCJQV12AB0189AEA,SOHQXJU12A67ADA856
SOLXZKA12AB018CB33,SOQKSMI12A8C13EB2C,SOERDRK12A8C13EEFF
SOWQTLC12AB0184CB5,SOEPHJQ12AB0184C9F,SOOPAUM12A8C13111E
SOTUQMP12A6D4F70D6,SOLXFZE12A6D4F70CE,SOKALLO12AB018A62E
SOVFUZK12A8C1411F1,SOLCUSN12A8C141F91,SOTHCAK12AB0188085
SOLOCDQ12AB0184155,SOQBKUV12A8C13EEF8,SOHIMYM12A6D4F93D6
SOMUKAI12AB017E08E,SOWGLWC12AB0182D77,SOAIVLN12AB017E523
SOZCARG12A6D4F74D1,SOQLWQU12A8C13C87E,SOHBYMZ12AB01884B1
SOKCODR12AB017F02F,SOULQUM12AB0188B44,SOINMMR12A8C14042F
SOSYYZK12AB0182B1D,SOJBKCD12AB0182AE3,SOBCEWR12A8C136FC0
SOXHGGJ12A8C13AC2D,SOCFGAK12A67020B28,SOYYFJW12AF72A8F34
SODXSTX12AB017F7F0,SOJKUFZ12AB01855DF,SOMZLNJ12AB018A842
SODCNAJ12A8C141833,SOPYXPL12A81C22316,SOEYYDK12AB018660F
SOXFNMQ12A81C203E0,SONKDJU12A67FFB313,SOGFXKP12AB0180E00
SOBBWSO12A8C13C787,SOLPWYZ12A8C1335B0,SODIXBY12AB017C93B
SOYSTUJ12A58A78605,SOJUZYJ12A8C13D33E,SOBZCNB12A8C137ED7
SOWLAHO12A6701E3D1,SOAMXYQ12AB017C25E,SOJRCDU12AB0189D27
SOKHUFS12AC9072FC7,SOJYIWI12AC9072FE7,SOZFRRF12AB0186145
SOGKQTG12AB01891C9,SOPRMBN12AAA8C59AA,SOASDAL12A81C22C2E
SODYBKB12AB0187780,SOPZFNT12AB018D695,SOOOROX12A6D4F8400
SOORKZY12A58A776DE,SOEMBVY12A8C1374ED,SOFNNTK12AB01858CD
SOHXPCO12A81C2185C,SOCLMMC12A81C21873,SOZQDCY12A58A7D5CD
SOOQWKQ12A6D4F470D,SOQWXPA12A6D4F470A,SOWOKPL12AB018914E
SOBWQWH12AB01866EE,SOILBEA12AB0182C72,SOPNSVT12AB018A905
SOZCXBV12AB018409C,SOSYWNE12A8C1411C3,SOGSYWM12A8C134C20
SOMTGJC12A58A7A7EF,SOXWMCD12AB01810DB,SOVIPUK12A8C13F6A1
SOKXGOH12A8C142032,SOGZMNE12A8C14202E,SOJEDHO12A8C13DB77
SOXSKCZ12A67ADC105,SOAKZCG12A8C13B7E4,SOMHSED12A8C138D5B
SOAWCYO12A8151DF97,SOTPHGF12A8C142844,SOOFYTJ12A6D4FBE63
SOPGJDZ12AB017EF8B,SOVVKTK12AB017EF80,SOMZEOY12A8C143260
SOTJSOY12A6D4F891A,SOCNIUX12A6D4FBC2E,SOLIUTH12A8C139914
SOMEFJZ12AB0182B87,SOSLHUC12AB018937A,SOAYRZU12A8C133EBD
SOXKVPZ12AB0186982,SOBNWUY12AB0185F14,SOLVLUY12A58A7BD24
SOBYHNH12AB018BC08,SOEMNZV12A8C14465D,SOJGQCZ12AB0185380
SOLUWSU12A81C22D30,SOMWXMM12AF72AA31C,SOQHTSH12AB01849EE
SOHLJGS12A6D4F84BB,SOKSMCT12A6D4F84BA,SOZDKRR12A58A7B180
SOOOWUL12AB0182785,SOKJLTF12A6701F927,SODZTOW12A6D4F8FEC
SOJBXXB12A6D4FBB39,SONRHJA12A6D4FB6E6,SOILSOW12AB0180973
SOCOCQB12A8AE48077,SODKLVL12AC9E13F77,SODGCUH12AB0183470
SOXYQDH12A6D4FDAA7,SOPTMQP12A8C13F528,SOVCFPI12AAF3B2045
SOBREKP12AB017DD9B,SOEGWFT12A6D4F89FD,SOHDNMC12A6701F4EB
SOMZFOA12AB018466D,SORRJGX12AC95F0498,SOUIRNB12AB0181C46
SOACUIU12A6D4F715B,SOAOJRS12A6D4FBDEE,SOTDNJJ12AAF3B3748
SOONFKA12AC468F4AF,SOBBJET12AC4687E9D,SOMPCMR12AC3DF610C
SOIFDOV12AC468AA58,SOBBBRT12AC468AA75,SOILBEA12AB0182C72
SORWDHL12A8C14450E,SONFKIG12A8C1414BF,SOGZGYB12A8C13BF62
SOAZCRH12A6D4F30EC,SOEECDY12A6D4FD926,SOBXMTK12AB017FF84
SOEVAMO12AC90716AD,SOYWICF12A8C13BDD7,SOLOIFS12A58A7AF22
SOEVMNT12A58A796E7,SONMCNM12A58A7DD9B,SOGLLND12A58A7A932
SOYWHAB12AB0181E73,SOZNYHL12A58A7F979,SOALTJL12AF72A65B7
SOVUIJV12AB0183C97,SOZFSMB12AB017B6CB,SOCVTTO12AB017B055
SOTRHHN12AB0188233,SOXVLOJ12AB0189215,SOBZMTC12A6D228259
SOKRCWY12A6D4FC02D,SOOVPFM12A6D4FC034,SODTIQD12AB0181203
SOZUWVU12A8C135AE8,SONHHQN12A8C13DAF4,SONPSNY12AB0180F06
SOIPLYV12A8C135C40,SOAPBFY12A8C134081,SOGKQHW12AB017A941
SONRWUU12AF72A4283,SOZPLIY12AF72A7544,SODHXXN12AC46899D2
SORPIXC12A6D4F9078,SOCIFKP12A6D4F9060,SODXUGT12A58A78B78
SOBDAUC12AB017E120,SOKLQGE12AB017E112,SOUFKWI12A81C234BE
SOOVHYF12A8C134892,SOUBOBW12A6D4F48F2,SOJZYAN12A8C139D1A
SOROCHB12AB0185298,SOVZRDZ12AB0185294,SOMRZNS12AF72AADC5
SOEBGJF12AB0186D57,SOXEHQI12A8C1386BE,SOCJSXU12A8C145A03
SOBZCAE12AB017F002,SOAGAFW12AB0181E97,SOYUATG12AB0187986
SOWAWVD12AB018802D,SOANSYG12AB0187C57,SOCMKJY12A8C137AE2
SOQWNOU12AB0181223,SOPHPUP12AB018123F,SOWMUWV12A8C132F2B
SOCYVUU12A6D4FD192,SOIRASZ12A8AE48354,SOABDON12A8C138ABF
SORAHIC12AB0185506,SOJQLDK12AC468E6C5,SOTSZML12AC468D366
SOKSNRM12A6D4FE5AA,SOVTFHL12A8C131A80,SOINPEP12AC46873CB
SOFKBHX12AB0183909,SOUUMJQ12AB0188716,SOBLFTH12A6BD53D38
SOLKFMM12A8C1328EF,SOFCCQC12A8C145AA5,SOZQTOH12A8C13AEE7
SOGYAWU12A8C13B316,SOQYBGK12A8C137A84,SOYILXK12AB017EDB8
SOOXXUQ12A8C143246,SOLXLZW12A8C14046E,SOVJPHX12A6D4F9D48
SOYTFSY12A6D4FD84E,SOHXNOB12AB0184509,SONBBNT12A8C139093
SOEKBEJ12AB018CC2F,SOAHTIN12AB018CCB3,SOYCMYJ12A8C1423AF
SOLRCZX12AC9097E4C,SODBCNO12AC95F0772,SOBJFML12A8C139850
SOWTHTG12AB0180B28,SOHMLNS12A58A7DA68,SOVRTBW12AC4689E7A
SONNDRK12AB0184D3B,SOTMNLX12A58A7BC40,SOBRFPG12A8AE4837D
SOAIQBP12AB01899F4,SOCYZTH12AF72A6CCF,SOVMWZY12A8C13E78E
SOUXVLM12A6D4F6E8C,SOONVZR12A6D4F6E8E,SOZRDRK12AB018E07C
SOSJFHQ12AAF3B2D2A,SOJPHUB12AB018A3AC,SOQNNUF12A58A7DC1C
SOTLDOJ12AC468855D,SOIXSTJ12A6310D9C7,SOPTOAB12A8C138D06
SOKYUAK12A8C142DF9,SOLCDDD12A8C142DB3,SOMYZYH12AC468C94A
SOZUZOD12A8C136C9A,SOHOVJM12A8C133D7A,SOOSXTS12AB0184C2C
SOSSYJH12AB018BF43,SOXDMMW12AB018BF37,SOYJFWA12A58A76CC3
SOTYMMB12A8C1418B3,SONLJKQ12A8C1427CC,SOIJDOP12A8C131FC9
SOXFZRY12AC3DFA799,SOHUUWS12AC3DFA7C1,SOMUPJP12A8C145B7D
SOHBATX12A8C14009F,SOCFXKC12A8C13E150,SOXJTHF12A8C1321D0
SOBNYJJ12A6701EA1C,SOBGDPS12A8C13C214,SOACMBS12A58A7B2B9
SOIPVFB12A8C1341BC,SOWJHAT12A6D4FD50E,SONOMYO12AB0185750
